id1,id2,shared_word_count
88340,88341,22.0
19466,62269,32.0
11150,13879,25.0
2208,76342,13.0
125416,69884,17.0
4691,96609,16.0
121755,66519,24.0
95203,109678,25.0
23705,17091,15.0
41258,96371,15.0
100286,72207,18.0
101872,18863,27.0
106200,92027,9.0
25730,27634,21.0
64180,42361,34.0
38785,37127,14.0
19992,109495,23.0
108434,47836,17.0
6036,10991,22.0
50576,70109,16.0
7165,122852,0.0
13016,128643,16.0
5411,18260,21.0
47782,118198,25.0
5028,7906,13.0
116675,93082,14.0
25720,24315,26.0
116017,134908,16.0
85989,73533,18.0
9931,67227,16.0
80077,31649,31.0
11143,21977,26.0
69061,69062,42.0
38151,9088,15.0
98462,15398,14.0
71209,63952,17.0
95898,93832,15.0
23709,35431,21.0
69958,19025,19.0
13467,112131,13.0
33212,14677,20.0
74059,43281,14.0
59322,87560,14.0
35792,8886,18.0
44085,7525,14.0
73648,21002,19.0
82431,134821,21.0
56188,118128,16.0
81928,64137,0.0
66034,13530,13.0
89878,1154,28.0
115280,111492,17.0
21312,23850,16.0
4859,4899,21.0
39056,31232,19.0
58407,58432,26.0
32352,24262,18.0
137639,58767,0.0
11741,10164,15.0
50632,89925,18.0
136435,26314,22.0
22703,57311,24.0
84029,39348,22.0
69059,123355,17.0
14214,46840,17.0
64935,71705,20.0
34771,85294,23.0
5767,55316,15.0
76236,110550,13.0
33601,120070,23.0
53964,113042,16.0
124111,60072,15.0
27289,19512,15.0
75720,135891,17.0
28929,98051,12.0
52466,82259,17.0
101839,55312,27.0
104298,56488,0.0
65753,33356,19.0
21292,24069,13.0
11747,12117,35.0
51553,51609,33.0
36416,134766,27.0
112075,74083,16.0
27114,18610,23.0
88312,106030,14.0
107701,136011,16.0
24113,86955,16.0
108495,93356,22.0
8534,43663,24.0
130098,135078,7.0
60820,83203,12.0
82393,83236,0.0
92504,44369,25.0
43856,100170,24.0
75069,13507,17.0
65932,83407,13.0
70403,66741,14.0
20589,58087,18.0
109449,120074,15.0
70102,26504,13.0
67802,11189,18.0
41706,17201,23.0
20485,83472,29.0
1531,11677,19.0
66260,67652,15.0
136636,30670,15.0
6790,69062,21.0
77430,54572,17.0
103463,71139,18.0
65021,69148,15.0
44514,47116,24.0
63234,65252,15.0
68993,125221,17.0
39274,47094,16.0
5631,7304,22.0
23067,34949,16.0
61854,116719,13.0
1206,2558,113.0
62692,66415,23.0
6943,7063,33.0
93949,113125,28.0
105251,49930,14.0
44767,22264,27.0
78520,20761,15.0
127773,109935,15.0
21446,30938,25.0
39504,122459,21.0
83043,14154,0.0
25082,111515,0.0
86624,51981,0.0
75656,69633,20.0
80418,31747,25.0
6519,3445,25.0
60534,102676,10.0
18489,77708,21.0
40878,126806,18.0
84145,55615,0.0
111532,30774,12.0
120188,31927,22.0
10836,30218,23.0
32546,70023,18.0
38526,42213,10.0
92488,54329,15.0
61958,23408,20.0
35774,82940,0.0
38977,38878,49.0
23767,116862,18.0
66624,103401,13.0
54108,71788,30.0
49569,58221,17.0
19579,108967,12.0
130972,49845,11.0
43332,72418,30.0
51114,36926,16.0
25923,46173,31.0
51562,114553,15.0
101235,67240,11.0
77277,60310,27.0
134893,86216,9.0
127383,93972,14.0
76900,65597,17.0
12502,17869,20.0
46820,55096,13.0
26521,68192,15.0
23494,93022,13.0
132038,48690,28.0
102807,102801,27.0
74180,70460,25.0
44913,45244,16.0
26583,67860,41.0
21147,108094,21.0
24995,69595,12.0
55164,112750,27.0
26591,101276,14.0
49724,36320,27.0
53544,57701,24.0
369,3849,15.0
19137,93791,15.0
14302,33503,19.0
51569,51671,28.0
98842,101392,14.0
96400,9452,14.0
34609,34593,10.0
51463,48245,0.0
2442,4463,0.0
33381,73468,21.0
49724,19832,29.0
83517,33937,14.0
3105,56559,0.0
78144,112825,14.0
102601,104974,25.0
192,102458,25.0
28966,79424,22.0
27182,21770,28.0
63858,37166,22.0
18895,33116,37.0
72258,86820,19.0
45118,46967,36.0
103603,74038,21.0
9994,10242,23.0
91828,31817,21.0
34770,41902,26.0
369,1611,21.0
34610,24866,18.0
131619,8124,17.0
52865,34894,28.0
22950,82081,16.0
126730,94342,0.0
68906,119616,7.0
25355,18698,24.0
59963,110732,12.0
20953,21329,13.0
94172,125937,14.0
8492,9002,14.0
59278,94593,17.0
1174,58467,25.0
4788,79564,21.0
134024,106141,25.0
5705,40083,24.0
910,67923,27.0
22677,51206,12.0
32425,37584,21.0
113814,113944,26.0
13747,101311,18.0
11026,29486,25.0
90002,135593,13.0
37570,62661,20.0
107515,121496,9.0
21715,14624,21.0
112358,22721,17.0
116627,43956,23.0
17872,22119,25.0
4541,99524,17.0
116252,16730,26.0
61668,7728,14.0
24688,101694,18.0
109892,122627,13.0
81275,50781,15.0
97148,92812,17.0
127898,99921,17.0
134048,122904,0.0
69051,28494,0.0
33412,49443,11.0
54249,54215,23.0
8921,22607,13.0
75455,61829,0.0
32320,41589,0.0
11146,49668,18.0
93328,12642,14.0
102166,43520,26.0
29393,1848,38.0
34806,28406,20.0
64690,62185,14.0
106787,83992,18.0
124655,114579,13.0
71960,106594,17.0
39820,15459,34.0
7024,129730,11.0
92755,100913,17.0
18221,42318,20.0
106330,108291,29.0
50323,118688,14.0
110198,69550,11.0
100231,69828,14.0
5068,12318,24.0
22874,94542,12.0
85456,52792,13.0
130784,77327,24.0
22879,42586,26.0
56578,18169,25.0
71438,71360,25.0
63239,47419,22.0
112019,96922,19.0
39739,59573,0.0
17391,33282,17.0
1554,13510,17.0
7440,33133,13.0
103307,8999,16.0
122295,88168,15.0
3720,85331,22.0
4052,13889,18.0
24650,25063,29.0
23113,57084,0.0
110467,48750,11.0
57191,6606,23.0
109683,112431,12.0
76484,15915,15.0
62611,81783,17.0
57755,15183,22.0
66116,67475,14.0
30194,53012,6.0
131172,92641,18.0
119868,35170,11.0
33137,135791,13.0
42339,39229,30.0
12894,134675,0.0
133357,663,19.0
110769,79892,20.0
9146,107511,17.0
74732,65726,22.0
103205,100271,41.0
31719,5011,24.0
59659,134759,14.0
118271,68121,0.0
12925,30608,13.0
104878,39492,14.0
369,2704,13.0
131857,37791,15.0
275,1771,13.0
90283,50800,17.0
15918,31570,29.0
46184,92727,17.0
58745,40353,29.0
59117,75260,11.0
670,80081,18.0
6858,13267,16.0
43336,33343,31.0
3297,45007,0.0
9248,67579,19.0
56124,124532,10.0
21096,55588,18.0
110927,42870,17.0
65262,65115,7.0
8840,8614,15.0
38025,61271,16.0
128221,14931,19.0
18988,73857,19.0
101492,51894,10.0
99395,127722,30.0
55368,14608,8.0
134587,119995,14.0
115900,16419,18.0
129278,129277,18.0
130984,105451,10.0
94364,61587,18.0
11053,22851,20.0
68129,46255,24.0
59393,110911,16.0
46027,33633,16.0
117581,113041,15.0
39817,124164,19.0
51873,13431,20.0
74495,85786,21.0
15805,27163,20.0
67509,63153,22.0
42049,41977,24.0
123075,134190,19.0
63661,25563,35.0
123169,125571,10.0
114199,7068,18.0
18630,94535,8.0
55085,55035,25.0
56765,35752,16.0
78161,94800,24.0
94492,50112,14.0
27545,28229,26.0
11922,46910,30.0
14872,5119,18.0
98572,80920,28.0
34089,110821,19.0
84056,62095,24.0
61831,75216,32.0
53564,80536,0.0
50469,78228,16.0
4123,105442,20.0
129806,88592,15.0
36023,69390,16.0
7807,31176,27.0
62626,92048,24.0
5443,96878,20.0
85559,58904,22.0
28011,128003,32.0
99233,138343,0.0
43310,122347,0.0
32994,42929,22.0
22260,8752,12.0
19277,69267,20.0
23907,19660,12.0
26369,19627,15.0
95572,107049,15.0
31310,120379,17.0
77185,32851,19.0
67695,121689,0.0
11064,21556,29.0
3802,114661,24.0
23281,43710,0.0
132190,72399,17.0
106520,30558,9.0
129566,26609,20.0
185,89445,19.0
116002,137301,8.0
131598,132824,12.0
132622,92207,24.0
39823,65623,19.0
77509,44377,17.0
14588,137955,0.0
119641,94121,13.0
133668,25128,18.0
46940,52836,20.0
118317,4604,18.0
2027,119770,0.0
132683,31311,23.0
115439,118299,17.0
96757,14715,21.0
43370,2377,24.0
20056,29855,16.0
31297,50516,13.0
18284,52834,20.0
84314,2416,19.0
126533,38804,15.0
71904,133449,15.0
40422,35836,0.0
42480,73132,25.0
66001,36333,25.0
62609,28090,14.0
9472,81080,14.0
61094,10694,13.0
80470,110172,15.0
69624,72079,19.0
72478,10830,24.0
124040,108367,17.0
986,82658,15.0
6188,114760,17.0
34814,81675,20.0
92256,92689,26.0
136650,89695,11.0
84155,103057,17.0
33795,48535,13.0
62728,101796,22.0
55928,20433,20.0
51989,60646,19.0
101164,48429,13.0
137413,72901,0.0
108269,32940,17.0
10321,10415,0.0
66407,44728,22.0
7178,125191,14.0
83145,38909,30.0
2066,21751,28.0
48229,62778,21.0
69466,130543,7.0
6726,42104,27.0
63549,43821,20.0
70524,68810,14.0
115755,15256,14.0
36773,71674,0.0
3370,36848,0.0
90904,97783,0.0
14005,24559,34.0
46810,13965,25.0
65775,10619,19.0
17248,68829,15.0
4513,50165,21.0
88452,119819,20.0
118770,15212,17.0
128057,138230,0.0
4292,27952,24.0
65354,26459,18.0
62806,133162,10.0
114296,138416,0.0
93753,87159,11.0
136558,76676,0.0
108701,79712,17.0
388,15482,28.0
62781,135277,0.0
68699,133721,15.0
125875,86647,15.0
106685,14019,26.0
89709,37381,14.0
109672,20152,17.0
32048,32073,22.0
12215,31167,20.0
34484,19597,0.0
27528,84932,13.0
72995,80788,22.0
15828,16636,27.0
14774,105653,23.0
50303,14403,16.0
12643,28442,15.0
55894,13703,25.0
24244,49457,25.0
133681,121013,9.0
66778,67094,18.0
6917,63126,25.0
116128,71600,10.0
58950,32582,16.0
49954,62806,9.0
112990,128203,24.0
13389,58781,36.0
60381,48874,18.0
61625,74235,16.0
9534,14387,10.0
1505,1502,21.0
24256,25651,36.0
35061,10134,28.0
36576,33220,16.0
56649,23957,15.0
19561,73728,24.0
9844,52554,15.0
12942,63536,20.0
30770,134608,20.0
35987,107618,21.0
108411,17767,14.0
1046,94099,21.0
64160,22915,21.0
90205,95070,18.0
40261,66073,24.0
15354,29575,26.0
79525,72167,14.0
86037,131487,11.0
68307,31202,16.0
68265,52260,25.0
4383,58679,24.0
54302,52359,24.0
58091,41439,22.0
77744,13376,14.0
28054,82281,16.0
4702,58212,28.0
74942,31868,20.0
71258,112027,18.0
50690,131086,8.0
124491,63303,18.0
35162,35171,19.0
94161,34857,25.0
101578,60329,27.0
19140,59757,18.0
18262,120722,13.0
100271,20061,17.0
12757,120548,9.0
71888,7473,14.0
51323,56003,8.0
60945,36187,14.0
112517,15061,16.0
4296,58848,14.0
124123,53214,0.0
48840,34190,14.0
2442,4098,21.0
91345,138148,0.0
86929,64062,0.0
131135,68494,20.0
45702,78485,16.0
129891,123227,17.0
20404,45600,25.0
58810,65652,32.0
35792,30536,22.0
29048,90587,19.0
123395,23616,16.0
49286,129597,20.0
42178,5148,14.0
54387,26622,25.0
99482,57292,21.0
99997,101736,19.0
2690,24165,13.0
36033,120231,22.0
78544,64368,10.0
41455,12667,10.0
136565,133671,21.0
24245,34178,24.0
95759,67515,22.0
128948,9671,23.0
35295,76496,18.0
20008,64250,24.0
5296,5029,26.0
8994,70722,22.0
61608,129196,14.0
54998,16869,26.0
58257,10871,18.0
5064,87678,17.0
32009,137816,24.0
50282,92475,16.0
44756,41103,19.0
137248,90813,11.0
30526,84994,17.0
231,26067,20.0
71077,33286,0.0
66787,82384,17.0
105416,30623,13.0
129402,45716,9.0
48031,60563,23.0
12429,51336,26.0
121426,136785,22.0
2157,17074,26.0
113531,121195,16.0
11957,48866,19.0
124470,22076,21.0
45577,101528,14.0
98867,77795,21.0
93957,121169,17.0
115232,36106,15.0
119235,71281,15.0
8716,35281,18.0
69565,110354,13.0
4424,101293,22.0
58558,34631,21.0
104431,122357,26.0
20807,73584,17.0
28647,35638,25.0
15274,42732,14.0
32373,31527,25.0
75045,133090,9.0
47105,81718,22.0
31128,135155,16.0
33815,51882,15.0
15224,12676,13.0
17762,112047,10.0
69738,99914,21.0
19788,14609,20.0
67251,99967,23.0
93215,20526,18.0
131787,61190,12.0
7760,8104,13.0
67930,67927,34.0
19326,59450,24.0
76327,76346,18.0
52072,64868,18.0
26399,52256,15.0
50644,121138,8.0
74830,122339,11.0
44049,42282,17.0
127613,53393,19.0
45394,21388,24.0
20432,20220,15.0
27112,16101,12.0
41209,60277,11.0
23907,66672,11.0
79028,102563,18.0
2693,21044,16.0
81708,44778,18.0
20128,20052,20.0
54867,128377,0.0
78027,48048,24.0
90673,82071,18.0
8492,9065,26.0
127171,33086,17.0
81897,83874,22.0
16158,27936,21.0
12937,34767,17.0
7319,7457,22.0
23219,38259,10.0
65784,125924,23.0
78894,128373,14.0
33147,33131,26.0
24783,46367,26.0
35851,36275,15.0
15327,135797,22.0
89392,66853,32.0
47062,62753,14.0
15163,51501,16.0
54897,55282,28.0
98771,136918,0.0
48255,48394,18.0
37255,130444,22.0
11937,32476,0.0
26500,26831,24.0
105679,80444,18.0
47706,104247,12.0
107728,118960,20.0
45107,14619,21.0
67019,14436,21.0
1053,23341,35.0
4701,58130,19.0
25220,122097,19.0
7911,112645,14.0
133294,51173,17.0
133161,43311,17.0
39289,12573,19.0
72009,75805,0.0
71437,116008,17.0
133124,21978,14.0
1259,116201,20.0
131063,132266,0.0
56498,67125,9.0
107601,2839,13.0
125376,33197,16.0
104959,82718,10.0
40630,82159,22.0
48018,36035,32.0
20223,77168,14.0
60185,124886,29.0
50438,45194,0.0
28513,28729,17.0
78244,3864,22.0
36106,79134,23.0
54065,122558,10.0
94006,5294,19.0
23292,96034,18.0
91457,130953,23.0
72233,26970,20.0
127683,56786,25.0
115006,124299,19.0
888,92159,17.0
18690,19279,12.0
66531,115107,0.0
88415,68364,9.0
34919,16825,29.0
7810,30889,9.0
20598,57958,27.0
80883,109811,25.0
10042,90673,20.0
45239,111229,5.0
87559,70361,17.0
53884,54241,22.0
77294,92340,14.0
86571,61314,39.0
46609,1297,15.0
101586,133418,13.0
34612,101097,21.0
24718,45416,22.0
39777,39878,27.0
46585,22133,21.0
67659,10586,23.0
102758,78591,10.0
9221,37878,0.0
98655,978,19.0
60442,118952,12.0
69468,62834,10.0
76760,95126,12.0
16547,86798,24.0
35758,8879,17.0
10380,106630,0.0
15798,66700,20.0
124522,118205,10.0
72676,44592,15.0
51628,43049,9.0
45083,23088,0.0
79550,89662,14.0
10146,26599,30.0
76876,13263,28.0
64053,41505,0.0
4844,135609,0.0
70856,21687,29.0
37152,97172,13.0
4054,12958,26.0
52810,55008,13.0
13540,41724,20.0
125792,127740,15.0
8247,23574,15.0
4651,95288,12.0
20005,25860,24.0
109716,46661,14.0
138445,136528,0.0
10718,53479,16.0
4300,114393,15.0
118728,101520,20.0
48579,42299,14.0
24112,37498,18.0
70128,14177,28.0
92309,61011,18.0
52084,21788,14.0
17453,31591,34.0
76049,91060,53.0
32975,75355,12.0
3331,40232,23.0
80677,83233,12.0
13256,13858,18.0
22790,51925,14.0
4029,25748,29.0
80175,115699,7.0
69233,56507,17.0
46929,97440,16.0
72128,70153,30.0
16223,18097,20.0
32052,32071,20.0
34663,79664,19.0
109049,127362,0.0
33245,62893,26.0
88813,52711,17.0
80295,136204,0.0
30710,44323,17.0
119876,73364,16.0
85087,934,19.0
128517,37169,8.0
131475,23859,0.0
89073,87232,11.0
21096,10983,24.0
138259,87042,15.0
24193,37573,19.0
107753,76580,0.0
51152,88729,20.0
14186,36000,35.0
109353,69596,9.0
36409,115947,29.0
116991,72607,21.0
127306,99126,7.0
8215,92851,13.0
11093,81118,22.0
15668,5228,20.0
45705,132036,26.0
48599,18009,21.0
12032,87774,22.0
113064,68128,16.0
45139,112981,15.0
20258,114043,21.0
449,61426,14.0
63892,137270,0.0
7495,1058,14.0
45255,29367,19.0
101240,99253,15.0
12571,101867,15.0
14312,14262,17.0
8889,36838,13.0
41517,128867,17.0
102803,14509,8.0
110963,104080,15.0
8010,122290,12.0
22430,122773,13.0
35007,84046,20.0
114484,79911,22.0
122830,58894,0.0
78113,81940,11.0
80864,35424,37.0
4044,41761,30.0
83514,67619,13.0
72580,92557,20.0
64842,62302,21.0
132412,50836,18.0
34632,9974,24.0
125286,109963,14.0
131908,38859,17.0
2136,53725,20.0
7899,105475,22.0
104789,106100,34.0
78241,124486,18.0
16101,6346,13.0
46944,92954,17.0
24842,33440,22.0
17853,52146,14.0
58800,4277,20.0
51114,88140,18.0
45277,106979,21.0
63629,28265,20.0
3866,3875,19.0
33114,41428,21.0
4904,5458,27.0
96870,39153,13.0
18963,33138,23.0
4456,5491,32.0
78330,3035,21.0
58540,107447,20.0
69952,138496,0.0
92443,122187,10.0
136307,54301,27.0
30583,123743,19.0
79721,91081,20.0
138498,112139,16.0
127442,66123,10.0
90840,48188,14.0
12903,35858,20.0
3176,7331,27.0
24650,61849,35.0
32092,54212,18.0
37979,69770,23.0
124578,128778,13.0
31537,39814,24.0
69590,24805,16.0
96752,73701,13.0
58240,116990,0.0
29794,134519,10.0
19831,7020,28.0
8693,9030,31.0
100863,119250,10.0
116965,1718,23.0
127159,68592,17.0
137956,55581,0.0
9677,16645,16.0
91204,97390,56.0
112747,118125,0.0
50453,16967,21.0
111247,122152,10.0
60667,137917,0.0
58559,51618,13.0
90174,65355,18.0
51419,77044,21.0
107105,23764,0.0
23122,65616,16.0
16406,92477,15.0
5489,137831,33.0
73648,135974,13.0
129307,38475,0.0
75696,87439,16.0
25574,138434,7.0
115083,44911,9.0
115842,3444,14.0
41457,70605,30.0
28817,22674,26.0
134065,47337,10.0
102678,102691,24.0
46473,68240,29.0
49167,98246,18.0
59715,54572,14.0
107647,1811,0.0
130397,103502,12.0
125300,95498,15.0
113420,102893,19.0
3410,9406,13.0
115092,15265,20.0
64099,64104,15.0
13003,6667,22.0
43617,44072,21.0
37739,100777,12.0
19042,110439,31.0
44509,45069,23.0
99511,3090,25.0
32180,87269,13.0
62051,78515,18.0
23005,77213,11.0
3290,64099,19.0
40724,66381,12.0
48783,48110,23.0
108825,10005,0.0
138278,24403,23.0
101749,131309,15.0
91037,137227,16.0
17371,39050,26.0
77562,38880,16.0
67015,67848,21.0
34403,28604,19.0
23222,23350,26.0
15238,54383,20.0
64498,28057,19.0
80981,113906,41.0
49277,77537,14.0
48297,48472,18.0
35941,48911,28.0
116409,103210,14.0
29271,29552,30.0
115272,107830,17.0
70273,130981,20.0
123312,133780,13.0
44753,14689,18.0
45557,94420,15.0
51065,3675,12.0
64090,102592,25.0
112155,26334,16.0
117603,32245,0.0
33308,43243,36.0
113702,50031,13.0
59057,29313,26.0
123976,31039,12.0
41277,35239,13.0
73099,18290,34.0
62729,62989,11.0
12392,108632,25.0
131406,82100,0.0
10474,10524,31.0
8933,35293,7.0
134547,136595,0.0
1258,1988,28.0
24355,43813,22.0
123480,50781,7.0
132454,73668,15.0
39632,52055,14.0
75196,27332,23.0
46821,66160,25.0
73679,72248,15.0
1164,1522,23.0
43784,25792,16.0
25290,65405,18.0
4547,6270,21.0
24928,116295,18.0
130662,90828,18.0
123513,1621,0.0
81389,67691,15.0
31414,79444,18.0
14711,41586,0.0
36023,18375,16.0
1296,93470,26.0
40812,81285,31.0
102883,108613,16.0
42014,45091,0.0
62348,49688,21.0
25870,24912,19.0
100820,100809,43.0
1418,122935,21.0
62587,121004,18.0
34241,34222,20.0
59290,70381,23.0
123808,55067,21.0
56358,101465,18.0
129209,71207,0.0
138470,91704,14.0
130199,97489,11.0
79817,63287,15.0
33427,77666,15.0
22304,22894,0.0
8851,59846,15.0
131568,2139,18.0
8722,13183,18.0
107148,61068,20.0
10784,13806,24.0
58280,104955,10.0
57166,2688,7.0
33136,49575,11.0
46744,136750,18.0
89496,119481,15.0
73726,43295,29.0
28641,30533,21.0
99525,65016,15.0
3687,15767,18.0
65559,93189,11.0
54239,86195,26.0
103319,103342,26.0
83931,61940,0.0
105967,91991,10.0
71632,95190,19.0
41721,6673,31.0
74088,49810,24.0
124245,53310,0.0
114154,110481,18.0
135332,45863,0.0
20251,85999,30.0
122725,102787,7.0
3747,127526,15.0
7070,133337,0.0
92584,36755,14.0
106543,114152,18.0
59638,48291,25.0
9902,88364,0.0
43666,111807,16.0
125037,102521,14.0
119483,48738,16.0
5000,24284,30.0
111788,71640,16.0
115010,79410,28.0
78890,28119,27.0
15226,1964,26.0
120266,129392,14.0
136488,20016,18.0
47927,127819,7.0
134251,108098,12.0
64317,63306,31.0
23040,87296,27.0
109700,16378,19.0
68466,50137,22.0
35887,116628,16.0
14977,14872,23.0
114161,105549,15.0
26885,72048,23.0
79416,130724,16.0
24804,31273,16.0
29817,23437,21.0
122018,117098,20.0
18827,86586,16.0
53564,23035,0.0
71616,58675,15.0
1302,2439,19.0
108219,79489,21.0
28768,19624,15.0
47317,73892,17.0
123400,96028,19.0
4030,77119,32.0
125301,120853,18.0
133901,19259,22.0
36163,118037,20.0
74026,116352,19.0
72254,44290,0.0
91674,42914,22.0
61186,127367,23.0
62385,21344,17.0
15664,95768,19.0
19271,86769,22.0
102379,19498,13.0
35751,50557,22.0
40420,46674,16.0
133777,55002,24.0
62415,56016,25.0
67870,15869,33.0
50950,87634,0.0
54972,17232,19.0
26583,67887,31.0
104062,105898,30.0
98907,81199,17.0
92154,51744,13.0
108106,124290,11.0
23573,34943,15.0
99565,5715,22.0
123897,16094,11.0
64746,98604,18.0
134678,10825,14.0
61754,64924,22.0
44377,9506,28.0
55392,79774,15.0
